date,location,cases,disease_type
2023-07-01,Tirupati,134,Typhoid
2023-07-01,Guntur,69,Dengue
2023-07-01,Guntur,133,Dengue
2023-07-01,Guntur,98,Dengue
2023-07-01,Guntur,139,Dengue
2023-07-01,Guntur,154,Chikungunya
2023-07-01,Guntur,192,Dengue
2023-07-01,Kurnool,118,Typhoid
2023-07-01,Kurnool,218,Dengue
2023-07-01,Kurnool,174,Flu
2023-07-01,Kurnool,77,Dengue
2023-07-01,Kurnool,252,Dengue
2023-07-01,Kurnool,139,Chikungunya
2023-07-01,Nellore,69,Dengue
2023-07-01,Nellore,219,Flu
2023-07-01,Nellore,244,Flu
2023-07-01,Nellore,118,Dengue
2023-07-01,Nellore,89,Flu
2023-07-01,Rajahmundry,109,Typhoid
2023-07-01,Rajahmundry,162,Dengue
2023-07-01,Rajahmundry,196,Dengue
2023-07-01,Rajahmundry,154,Flu
2023-08-01,Hyderabad,126,Dengue
2023-08-01,Hyderabad,209,Typhoid
2023-08-01,Hyderabad,101,Flu
2023-08-01,Hyderabad,181,Dengue
2023-08-01,Hyderabad,102,Flu
2023-08-01,Hyderabad,145,Malaria
2023-08-01,Vijayawada,113,Dengue
2023-08-01,Vijayawada,116,Chikungunya
2023-08-01,Vijayawada,97,Dengue
2023-08-01,Vijayawada,200,Dengue
2023-08-01,Vijayawada,76,Malaria
2023-08-01,Vijayawada,75,Dengue
2023-08-01,Visakhapatnam,247,Chikungunya
2023-08-01,Visakhapatnam,178,Dengue
2023-08-01,Visakhapatnam,5,Dengue
2023-08-01,Visakhapatnam,86,Dengue
2023-08-01,Visakhapatnam,11,Dengue
2023-08-01,Tirupati,62,Typhoid
2023-08-01,Tirupati,5,Malaria
2023-08-01,Tirupati,111,Dengue
2023-08-01,Guntur,51,Malaria
2023-08-01,Guntur,123,Dengue
2023-08-01,Guntur,22,Chikungunya
2023-08-01,Kurnool,124,Typhoid
2023-08-01,Kurnool,95,Chikungunya
2023-08-01,Kurnool,210,Dengue
2023-08-01,Kurnool,204,Typhoid
2023-08-01,Kurnool,167,Dengue
2023-08-01,Kurnool,100,Dengue
2023-08-01,Nellore,239,Chikungunya
2023-08-01,Nellore,26,Chikungunya
2023-08-01,Nellore,35,Dengue
2023-08-01,Nellore,114,Dengue
2023-08-01,Rajahmundry,255,Dengue
2023-08-01,Rajahmundry,107,Flu
2023-08-01,Rajahmundry,109,Typhoid
2023-09-01,Hyderabad,33,Dengue
2023-09-01,Hyderabad,176,Flu
2023-09-01,Hyderabad,177,Dengue
2023-09-01,Vijayawada,167,Dengue
2023-09-01,Vijayawada,82,Chikungunya
2023-09-01,Vijayawada,77,Dengue
2023-09-01,Vijayawada,42,Malaria
2023-09-01,Visakhapatnam,125,Flu
2023-09-01,Visakhapatnam,55,Dengue
2023-09-01,Visakhapatnam,49,Dengue
2023-09-01,Visakhapatnam,94,Chikungunya
2023-09-01,Visakhapatnam,90,Malaria
2023-09-01,Tirupati,87,Flu
2023-09-01,Tirupati,147,Dengue
2023-09-01,Tirupati,124,Typhoid
2023-09-01,Tirupati,102,Dengue
2023-09-01,Tirupati,130,Dengue
2023-09-01,Tirupati,60,Flu
2023-09-01,Guntur,126,Dengue
2023-09-01,Guntur,129,Dengue
2023-09-01,Guntur,29,Dengue
2023-09-01,Guntur,179,Malaria
2023-09-01,Kurnool,67,Dengue
2023-09-01,Kurnool,125,Dengue
2023-09-01,Kurnool,189,Dengue
2023-09-01,Nellore,175,Dengue
2023-09-01,Nellore,122,Chikungunya
2023-09-01,Nellore,98,Flu
2023-09-01,Rajahmundry,176,Typhoid
2023-09-01,Rajahmundry,160,Malaria
2023-09-01,Rajahmundry,82,Malaria
2023-09-01,Rajahmundry,72,Chikungunya
2023-10-01,Hyderabad,5,Chikungunya
2023-10-01,Hyderabad,129,Dengue
2023-10-01,Hyderabad,115,Dengue
2023-10-01,Hyderabad,188,Dengue
2023-10-01,Vijayawada,141,Dengue
2023-10-01,Vijayawada,200,Typhoid
2023-10-01,Vijayawada,78,Dengue
2023-10-01,Vijayawada,188,Dengue
2023-10-01,Visakhapatnam,88,Flu
2023-10-01,Visakhapatnam,166,Dengue
2023-10-01,Visakhapatnam,32,Malaria
2023-10-01,Visakhapatnam,134,Dengue
2023-10-01,Tirupati,5,Malaria
2023-10-01,Tirupati,103,Flu
2023-10-01,Tirupati,146,Flu
2023-10-01,Tirupati,88,Dengue
2023-10-01,Tirupati,56,Dengue
2023-10-01,Tirupati,170,Chikungunya
2023-10-01,Guntur,113,Flu
2023-10-01,Guntur,90,Dengue
2023-10-01,Guntur,122,Chikungunya
2023-10-01,Guntur,278,Malaria
2023-10-01,Guntur,189,Dengue
2023-10-01,Kurnool,189,Flu
2023-10-01,Kurnool,146,Malaria
2023-10-01,Kurnool,129,Chikungunya
2023-10-01,Kurnool,5,Malaria
2023-10-01,Nellore,79,Chikungunya
2023-10-01,Nellore,91,Typhoid
2023-10-01,Nellore,7,Typhoid
2023-10-01,Nellore,50,Malaria
2023-10-01,Nellore,5,Malaria
2023-10-01,Rajahmundry,117,Chikungunya
2023-10-01,Rajahmundry,169,Chikungunya
2023-10-01,Rajahmundry,186,Malaria
2023-10-01,Rajahmundry,144,Chikungunya
2023-10-01,Rajahmundry,62,Flu
2023-11-01,Hyderabad,5,Flu
2023-11-01,Hyderabad,14,Chikungunya
2023-11-01,Hyderabad,43,Typhoid
2023-11-01,Hyderabad,66,Flu
2023-11-01,Hyderabad,110,Flu
2023-11-01,Vijayawada,59,Chikungunya
2023-11-01,Vijayawada,140,Dengue
2023-11-01,Vijayawada,106,Dengue
2023-11-01,Vijayawada,120,Malaria
2023-11-01,Vijayawada,188,Typhoid
2023-11-01,Visakhapatnam,49,Malaria
2023-11-01,Visakhapatnam,145,Typhoid
2023-11-01,Visakhapatnam,119,Malaria
2023-11-01,Visakhapatnam,99,Dengue
2023-11-01,Visakhapatnam,173,Malaria
2023-11-01,Visakhapatnam,172,Typhoid
2023-11-01,Tirupati,63,Malaria
2023-11-01,Tirupati,109,Typhoid
2023-11-01,Tirupati,136,Dengue
2023-11-01,Tirupati,103,Dengue
2023-11-01,Tirupati,155,Typhoid
2023-11-01,Guntur,136,Typhoid
2023-11-01,Guntur,229,Malaria
2023-11-01,Guntur,28,Chikungunya
2023-11-01,Kurnool,112,Malaria
2023-11-01,Kurnool,65,Flu
2023-11-01,Kurnool,156,Dengue
2023-11-01,Kurnool,22,Chikungunya
2023-11-01,Kurnool,140,Typhoid
2023-11-01,Nellore,82,Flu
2023-11-01,Nellore,75,Malaria
2023-11-01,Nellore,33,Dengue
2023-11-01,Nellore,92,Flu
2023-11-01,Rajahmundry,185,Flu
2023-11-01,Rajahmundry,118,Dengue
2023-11-01,Rajahmundry,157,Flu
2023-11-01,Rajahmundry,219,Chikungunya
2023-11-01,Rajahmundry,135,Chikungunya
2023-12-01,Hyderabad,86,Flu
2023-12-01,Hyderabad,148,Malaria
2023-12-01,Hyderabad,87,Dengue
2023-12-01,Hyderabad,89,Flu
2023-12-01,Hyderabad,28,Dengue
2023-12-01,Vijayawada,175,Flu
2023-12-01,Vijayawada,96,Malaria
2023-12-01,Vijayawada,130,Malaria
2023-12-01,Vijayawada,57,Typhoid
2023-12-01,Vijayawada,146,Chikungunya
2023-12-01,Visakhapatnam,74,Typhoid
2023-12-01,Visakhapatnam,111,Flu
2023-12-01,Visakhapatnam,172,Flu
2023-12-01,Tirupati,167,Flu
2023-12-01,Tirupati,118,Typhoid
2023-12-01,Tirupati,13,Flu
2023-12-01,Guntur,299,Dengue
2023-12-01,Guntur,224,Flu
2023-12-01,Guntur,163,Flu
2023-12-01,Guntur,74,Typhoid
2023-12-01,Guntur,113,Dengue
2023-12-01,Guntur,87,Flu
2023-12-01,Kurnool,195,Flu
2023-12-01,Kurnool,135,Typhoid
2023-12-01,Kurnool,72,Flu
2023-12-01,Kurnool,91,Flu
2023-12-01,Kurnool,187,Flu
2023-12-01,Kurnool,216,Typhoid
2023-12-01,Nellore,211,Chikungunya
2023-12-01,Nellore,165,Flu
2023-12-01,Nellore,104,Flu
2023-12-01,Rajahmundry,5,Flu
2023-12-01,Rajahmundry,137,Flu
2023-12-01,Rajahmundry,119,Malaria
2024-01-01,Hyderabad,128,Dengue
2024-01-01,Hyderabad,123,Dengue
2024-01-01,Hyderabad,40,Malaria
2024-01-01,Hyderabad,153,Typhoid
2024-01-01,Vijayawada,157,Malaria
2024-01-01,Vijayawada,160,Dengue
2024-01-01,Vijayawada,176,Flu
2024-01-01,Vijayawada,156,Flu
2024-01-01,Vijayawada,95,Flu
2024-01-01,Vijayawada,115,Flu
2024-01-01,Visakhapatnam,125,Flu
2024-01-01,Visakhapatnam,126,Flu
2024-01-01,Visakhapatnam,179,Typhoid
2024-01-01,Tirupati,158,Malaria
2024-01-01,Tirupati,244,Flu
2024-01-01,Tirupati,252,Dengue
2024-01-01,Guntur,124,Flu
2024-01-01,Guntur,5,Flu
2024-01-01,Guntur,194,Chikungunya
2024-01-01,Guntur,87,Flu
2024-01-01,Guntur,71,Flu
2024-01-01,Kurnool,96,Malaria
2024-01-01,Kurnool,93,Typhoid
2024-01-01,Kurnool,156,Malaria
2024-01-01,Kurnool,26,Flu
2024-01-01,Kurnool,55,Flu
2024-01-01,Kurnool,140,Flu
2024-01-01,Nellore,157,Flu
2024-01-01,Nellore,158,Flu
2024-01-01,Nellore,72,Malaria
2024-01-01,Nellore,61,Flu
2024-01-01,Nellore,89,Flu
2024-01-01,Nellore,134,Typhoid
2024-01-01,Rajahmundry,209,Malaria
2024-01-01,Rajahmundry,5,Typhoid
2024-01-01,Rajahmundry,106,Typhoid
2024-01-01,Rajahmundry,40,Dengue
2024-01-01,Rajahmundry,20,Flu
2024-01-01,Rajahmundry,178,Flu
2024-02-01,Hyderabad,152,Flu
2024-02-01,Hyderabad,146,Dengue
2024-02-01,Hyderabad,175,Flu
2024-02-01,Hyderabad,91,Malaria
2024-02-01,Vijayawada,94,Flu
2024-02-01,Vijayawada,251,Chikungunya
2024-02-01,Vijayawada,105,Flu
2024-02-01,Vijayawada,164,Typhoid
2024-02-01,Visakhapatnam,120,Flu
2024-02-01,Visakhapatnam,9,Typhoid
2024-02-01,Visakhapatnam,5,Flu
2024-02-01,Visakhapatnam,85,Malaria
2024-02-01,Visakhapatnam,183,Flu
2024-02-01,Tirupati,167,Malaria
2024-02-01,Tirupati,174,Chikungunya
2024-02-01,Tirupati,60,Flu
2024-02-01,Tirupati,216,Flu
2024-02-01,Guntur,62,Flu
2024-02-01,Guntur,132,Malaria
2024-02-01,Guntur,119,Typhoid
2024-02-01,Guntur,109,Malaria
2024-02-01,Kurnool,200,Flu
2024-02-01,Kurnool,77,Flu
2024-02-01,Kurnool,39,Malaria
2024-02-01,Kurnool,121,Flu
2024-02-01,Kurnool,96,Malaria
2024-02-01,Nellore,322,Malaria
2024-02-01,Nellore,160,Flu
2024-02-01,Nellore,95,Malaria
2024-02-01,Rajahmundry,56,Flu
2024-02-01,Rajahmundry,7,Flu
2024-02-01,Rajahmundry,58,Chikungunya
2024-03-01,Hyderabad,126,Flu
2024-03-01,Hyderabad,205,Dengue
2024-03-01,Hyderabad,187,Typhoid
2024-03-01,Vijayawada,133,Malaria
2024-03-01,Vijayawada,100,Malaria
2024-03-01,Vijayawada,136,Chikungunya
2024-03-01,Vijayawada,88,Flu
2024-03-01,Vijayawada,223,Chikungunya
2024-03-01,Vijayawada,108,Flu
2024-03-01,Visakhapatnam,114,Dengue
2024-03-01,Visakhapatnam,5,Chikungunya
2024-03-01,Visakhapatnam,108,Typhoid
2024-03-01,Visakhapatnam,170,Typhoid
2024-03-01,Visakhapatnam,55,Dengue
2024-03-01,Tirupati,74,Chikungunya
2024-03-01,Tirupati,167,Chikungunya
2024-03-01,Tirupati,31,Malaria
2024-03-01,Guntur,183,Malaria
2024-03-01,Guntur,88,Chikungunya
2024-03-01,Guntur,96,Malaria
2024-03-01,Guntur,52,Flu
2024-03-01,Guntur,142,Typhoid
2024-03-01,Kurnool,267,Flu
2024-03-01,Kurnool,166,Chikungunya
2024-03-01,Kurnool,68,Dengue
2024-03-01,Kurnool,188,Dengue
2024-03-01,Kurnool,100,Malaria
2024-03-01,Kurnool,202,Dengue
2024-03-01,Nellore,168,Dengue
2024-03-01,Nellore,5,Dengue
2024-03-01,Nellore,59,Dengue
2024-03-01,Nellore,176,Flu
2024-03-01,Rajahmundry,129,Malaria
2024-03-01,Rajahmundry,58,Dengue
2024-03-01,Rajahmundry,81,Flu
2024-03-01,Rajahmundry,5,Dengue
2024-03-01,Rajahmundry,114,Typhoid
2024-04-01,Hyderabad,252,Flu
2024-04-01,Hyderabad,168,Chikungunya
2024-04-01,Hyderabad,251,Chikungunya
2024-04-01,Hyderabad,172,Chikungunya
2024-04-01,Vijayawada,181,Malaria
2024-04-01,Vijayawada,238,Typhoid
2024-04-01,Vijayawada,142,Chikungunya
2024-04-01,Visakhapatnam,108,Malaria
2024-04-01,Visakhapatnam,181,Malaria
2024-04-01,Visakhapatnam,207,Typhoid
2024-04-01,Visakhapatnam,91,Typhoid
2024-04-01,Tirupati,76,Dengue
2024-04-01,Tirupati,128,Dengue
2024-04-01,Tirupati,169,Malaria
2024-04-01,Tirupati,167,Flu
2024-04-01,Tirupati,34,Flu
2024-04-01,Guntur,234,Typhoid
2024-04-01,Guntur,81,Malaria
2024-04-01,Guntur,104,Malaria
2024-04-01,Guntur,65,Typhoid
2024-04-01,Guntur,281,Dengue
2024-04-01,Guntur,134,Malaria
2024-04-01,Kurnool,68,Typhoid
2024-04-01,Kurnool,171,Chikungunya
2024-04-01,Kurnool,166,Malaria
2024-04-01,Kurnool,108,Dengue
2024-04-01,Nellore,170,Chikungunya
2024-04-01,Nellore,70,Typhoid
2024-04-01,Nellore,90,Dengue
2024-04-01,Nellore,5,Malaria
2024-04-01,Nellore,40,Typhoid
2024-04-01,Nellore,228,Dengue
2024-04-01,Rajahmundry,218,Dengue
2024-04-01,Rajahmundry,123,Flu
2024-04-01,Rajahmundry,219,Typhoid
2024-04-01,Rajahmundry,110,Chikungunya
2024-05-01,Hyderabad,105,Chikungunya
2024-05-01,Hyderabad,123,Malaria
2024-05-01,Hyderabad,112,Chikungunya
2024-05-01,Vijayawada,107,Dengue
2024-05-01,Vijayawada,188,Dengue
2024-05-01,Vijayawada,129,Flu
2024-05-01,Visakhapatnam,162,Malaria
2024-05-01,Visakhapatnam,181,Flu
2024-05-01,Visakhapatnam,143,Flu
2024-05-01,Visakhapatnam,61,Malaria
2024-05-01,Visakhapatnam,38,Malaria
2024-05-01,Tirupati,128,Dengue
2024-05-01,Tirupati,109,Typhoid
2024-05-01,Tirupati,125,Typhoid
2024-05-01,Guntur,119,Chikungunya
2024-05-01,Guntur,275,Typhoid
2024-05-01,Guntur,40,Flu
2024-05-01,Guntur,5,Typhoid
2024-05-01,Guntur,139,Chikungunya
2024-05-01,Guntur,97,Typhoid
2024-05-01,Kurnool,138,Chikungunya
2024-05-01,Kurnool,155,Dengue
2024-05-01,Kurnool,197,Typhoid
2024-05-01,Kurnool,29,Typhoid
2024-05-01,Kurnool,86,Typhoid
2024-05-01,Nellore,145,Dengue
2024-05-01,Nellore,166,Typhoid
2024-05-01,Nellore,251,Flu
2024-05-01,Nellore,177,Dengue
2024-05-01,Nellore,116,Malaria
2024-05-01,Nellore,66,Chikungunya
2024-05-01,Rajahmundry,86,Malaria
2024-05-01,Rajahmundry,84,Typhoid
2024-05-01,Rajahmundry,159,Chikungunya
2024-05-01,Rajahmundry,135,Dengue
2024-06-01,Hyderabad,40,Malaria
2024-06-01,Hyderabad,93,Typhoid
2024-06-01,Hyderabad,172,Malaria
2024-06-01,Hyderabad,141,Dengue
2024-06-01,Vijayawada,154,Dengue
2024-06-01,Vijayawada,142,Flu
2024-06-01,Vijayawada,217,Typhoid
2024-06-01,Visakhapatnam,134,Chikungunya
2024-06-01,Visakhapatnam,96,Typhoid
2024-06-01,Visakhapatnam,65,Chikungunya
2024-06-01,Visakhapatnam,134,Malaria
2024-06-01,Visakhapatnam,5,Flu
2024-06-01,Tirupati,108,Dengue
2024-06-01,Tirupati,107,Typhoid
2024-06-01,Tirupati,38,Chikungunya
2024-06-01,Tirupati,64,Dengue
2024-06-01,Guntur,168,Flu
2024-06-01,Guntur,133,Dengue
2024-06-01,Guntur,126,Dengue
2024-06-01,Guntur,138,Malaria
2024-06-01,Guntur,125,Chikungunya
2024-06-01,Guntur,194,Chikungunya
2024-06-01,Kurnool,127,Malaria
2024-06-01,Kurnool,32,Malaria
2024-06-01,Kurnool,217,Flu
2024-06-01,Nellore,142,Dengue
2024-06-01,Nellore,84,Flu
2024-06-01,Nellore,44,Malaria
2024-06-01,Nellore,143,Typhoid
2024-06-01,Nellore,112,Malaria
2024-06-01,Rajahmundry,214,Malaria
2024-06-01,Rajahmundry,99,Dengue
2024-06-01,Rajahmundry,69,Malaria
2024-06-01,Rajahmundry,173,Dengue
2024-07-01,Hyderabad,175,Dengue
2024-07-01,Hyderabad,130,Chikungunya
2024-07-01,Hyderabad,160,Dengue
2024-07-01,Hyderabad,117,Dengue
2024-07-01,Hyderabad,134,Dengue
2024-07-01,Hyderabad,189,Malaria
2024-07-01,Vijayawada,157,Malaria
2024-07-01,Vijayawada,109,Dengue
2024-07-01,Vijayawada,201,Dengue
2024-07-01,Visakhapatnam,5,Dengue
2024-07-01,Visakhapatnam,243,Dengue
2024-07-01,Visakhapatnam,17,Chikungunya
2024-07-01,Tirupati,82,Flu
2024-07-01,Tirupati,117,Chikungunya
2024-07-01,Tirupati,111,Dengue
2024-07-01,Tirupati,180,Chikungunya
2024-07-01,Guntur,56,Malaria
2024-07-01,Guntur,135,Dengue
2024-07-01,Guntur,85,Dengue
2024-07-01,Guntur,137,Malaria
2024-07-01,Guntur,116,Dengue
2024-07-01,Guntur,125,Chikungunya
2024-07-01,Kurnool,87,Malaria
2024-07-01,Kurnool,89,Flu
2024-07-01,Kurnool,137,Dengue
2024-07-01,Kurnool,176,Dengue
2024-07-01,Kurnool,84,Dengue
2024-07-01,Kurnool,67,Dengue
2024-07-01,Nellore,156,Typhoid
2024-07-01,Nellore,118,Dengue
2024-07-01,Nellore,169,Malaria
2024-07-01,Nellore,65,Typhoid
2024-07-01,Nellore,13,Dengue
2024-07-01,Nellore,88,Dengue
2024-07-01,Rajahmundry,74,Dengue
2024-07-01,Rajahmundry,115,Dengue
2024-07-01,Rajahmundry,81,Malaria
2024-07-01,Rajahmundry,164,Typhoid
2024-08-01,Hyderabad,102,Dengue
2024-08-01,Hyderabad,129,Chikungunya
2024-08-01,Hyderabad,129,Malaria
2024-08-01,Hyderabad,131,Dengue
2024-08-01,Vijayawada,118,Typhoid
2024-08-01,Vijayawada,150,Malaria
2024-08-01,Vijayawada,72,Typhoid
2024-08-01,Vijayawada,203,Dengue
2024-08-01,Vijayawada,105,Dengue
2024-08-01,Vijayawada,41,Malaria
2024-08-01,Visakhapatnam,131,Malaria
2024-08-01,Visakhapatnam,68,Flu
2024-08-01,Visakhapatnam,159,Dengue
2024-08-01,Visakhapatnam,252,Chikungunya
2024-08-01,Visakhapatnam,72,Dengue
2024-08-01,Visakhapatnam,139,Dengue
2024-08-01,Tirupati,14,Chikungunya
2024-08-01,Tirupati,147,Malaria
2024-08-01,Tirupati,66,Dengue
2024-08-01,Tirupati,82,Typhoid
2024-08-01,Tirupati,53,Chikungunya
2024-08-01,Guntur,163,Dengue
2024-08-01,Guntur,180,Chikungunya
2024-08-01,Guntur,121,Dengue
2024-08-01,Guntur,68,Typhoid
2024-08-01,Guntur,215,Malaria
2024-08-01,Kurnool,74,Chikungunya
2024-08-01,Kurnool,5,Dengue
2024-08-01,Kurnool,147,Dengue
2024-08-01,Kurnool,53,Flu
2024-08-01,Kurnool,179,Dengue
2024-08-01,Kurnool,97,Malaria
2024-08-01,Nellore,156,Malaria
2024-08-01,Nellore,204,Typhoid
2024-08-01,Nellore,47,Chikungunya
2024-08-01,Nellore,86,Dengue
2024-08-01,Nellore,115,Malaria
2024-08-01,Rajahmundry,212,Chikungunya
2024-08-01,Rajahmundry,80,Malaria
2024-08-01,Rajahmundry,84,Malaria
2024-09-01,Hyderabad,148,Dengue
2024-09-01,Hyderabad,85,Chikungunya
2024-09-01,Hyderabad,129,Typhoid
2024-09-01,Hyderabad,26,Dengue
2024-09-01,Hyderabad,252,Typhoid
2024-09-01,Hyderabad,39,Chikungunya
2024-09-01,Vijayawada,100,Chikungunya
2024-09-01,Vijayawada,118,Typhoid
2024-09-01,Vijayawada,234,Dengue
2024-09-01,Visakhapatnam,40,Dengue
2024-09-01,Visakhapatnam,239,Typhoid
2024-09-01,Visakhapatnam,165,Dengue
2024-09-01,Tirupati,145,Dengue
2024-09-01,Tirupati,60,Dengue
2024-09-01,Tirupati,154,Dengue
2024-09-01,Guntur,76,Dengue
2024-09-01,Guntur,195,Flu
2024-09-01,Guntur,61,Dengue
2024-09-01,Guntur,113,Malaria
2024-09-01,Guntur,86,Dengue
2024-09-01,Guntur,60,Dengue
2024-09-01,Kurnool,164,Chikungunya
2024-09-01,Kurnool,152,Typhoid
2024-09-01,Kurnool,192,Chikungunya
2024-09-01,Kurnool,13,Typhoid
2024-09-01,Kurnool,183,Malaria
2024-09-01,Nellore,270,Dengue
2024-09-01,Nellore,92,Chikungunya
2024-09-01,Nellore,233,Typhoid
2024-09-01,Rajahmundry,104,Malaria
2024-09-01,Rajahmundry,37,Typhoid
2024-09-01,Rajahmundry,101,Dengue
2024-09-01,Rajahmundry,182,Malaria
2024-10-01,Hyderabad,69,Typhoid
2024-10-01,Hyderabad,83,Flu
2024-10-01,Hyderabad,155,Malaria
2024-10-01,Hyderabad,120,Typhoid
2024-10-01,Hyderabad,155,Dengue
2024-10-01,Vijayawada,134,Malaria
2024-10-01,Vijayawada,148,Chikungunya
2024-10-01,Vijayawada,94,Dengue
2024-10-01,Visakhapatnam,133,Malaria
2024-10-01,Visakhapatnam,64,Malaria
2024-10-01,Visakhapatnam,197,Dengue
2024-10-01,Visakhapatnam,81,Dengue
2024-10-01,Visakhapatnam,187,Typhoid
2024-10-01,Tirupati,105,Dengue
2024-10-01,Tirupati,132,Flu
2024-10-01,Tirupati,90,Flu
2024-10-01,Tirupati,59,Malaria
2024-10-01,Tirupati,15,Chikungunya
2024-10-01,Tirupati,56,Dengue
2024-10-01,Guntur,100,Dengue
2024-10-01,Guntur,132,Chikungunya
2024-10-01,Guntur,180,Malaria
2024-10-01,Guntur,93,Dengue
2024-10-01,Kurnool,67,Malaria
2024-10-01,Kurnool,33,Dengue
2024-10-01,Kurnool,148,Dengue
2024-10-01,Kurnool,202,Typhoid
2024-10-01,Kurnool,195,Malaria
2024-10-01,Kurnool,162,Malaria
2024-10-01,Nellore,158,Dengue
2024-10-01,Nellore,221,Chikungunya
2024-10-01,Nellore,139,Dengue
2024-10-01,Nellore,158,Dengue
2024-10-01,Rajahmundry,100,Dengue
2024-10-01,Rajahmundry,38,Malaria
2024-10-01,Rajahmundry,78,Typhoid
2024-10-01,Rajahmundry,119,Malaria
2024-10-01,Rajahmundry,123,Flu
2024-10-01,Rajahmundry,235,Chikungunya
2024-11-01,Hyderabad,124,Malaria
2024-11-01,Hyderabad,190,Typhoid
2024-11-01,Hyderabad,93,Flu
2024-11-01,Hyderabad,101,Flu
2024-11-01,Hyderabad,40,Typhoid
2024-11-01,Vijayawada,75,Dengue
2024-11-01,Vijayawada,151,Dengue
2024-11-01,Vijayawada,120,Dengue
2024-11-01,Vijayawada,176,Malaria
2024-11-01,Vijayawada,130,Malaria
2024-11-01,Vijayawada,98,Dengue
2024-11-01,Visakhapatnam,248,Chikungunya
2024-11-01,Visakhapatnam,114,Chikungunya
2024-11-01,Visakhapatnam,189,Typhoid
2024-11-01,Tirupati,95,Malaria
2024-11-01,Tirupati,162,Dengue
2024-11-01,Tirupati,175,Malaria
2024-11-01,Tirupati,132,Chikungunya
2024-11-01,Guntur,5,Dengue
2024-11-01,Guntur,121,Dengue
2024-11-01,Guntur,193,Flu
2024-11-01,Guntur,151,Typhoid
2024-11-01,Guntur,146,Dengue
2024-11-01,Guntur,16,Dengue
2024-11-01,Kurnool,76,Chikungunya
2024-11-01,Kurnool,144,Typhoid
2024-11-01,Kurnool,144,Flu
2024-11-01,Nellore,192,Malaria
2024-11-01,Nellore,111,Typhoid
2024-11-01,Nellore,144,Dengue
2024-11-01,Rajahmundry,120,Chikungunya
2024-11-01,Rajahmundry,60,Malaria
2024-11-01,Rajahmundry,5,Flu
2024-11-01,Rajahmundry,145,Flu
2024-11-01,Rajahmundry,130,Malaria
2024-11-01,Rajahmundry,82,Malaria
2024-12-01,Hyderabad,22,Flu
2024-12-01,Hyderabad,157,Flu
2024-12-01,Hyderabad,104,Malaria
2024-12-01,Hyderabad,153,Flu
2024-12-01,Hyderabad,231,Flu
2024-12-01,Vijayawada,5,Dengue
2024-12-01,Vijayawada,78,Dengue
2024-12-01,Vijayawada,107,Flu
2024-12-01,Vijayawada,207,Dengue
2024-12-01,Visakhapatnam,21,Flu
2024-12-01,Visakhapatnam,236,Flu
2024-12-01,Visakhapatnam,128,Chikungunya
2024-12-01,Tirupati,114,Flu
2024-12-01,Tirupati,108,Flu
2024-12-01,Tirupati,93,Typhoid
2024-12-01,Tirupati,182,Flu
2024-12-01,Tirupati,55,Flu
2024-12-01,Tirupati,140,Flu
2024-12-01,Guntur,96,Malaria
2024-12-01,Guntur,74,Malaria
2024-12-01,Guntur,275,Flu
2024-12-01,Guntur,145,Flu
2024-12-01,Guntur,156,Chikungunya
2024-12-01,Guntur,188,Flu
2024-12-01,Kurnool,34,Flu
2024-12-01,Kurnool,225,Flu
2024-12-01,Kurnool,5,Flu
2024-12-01,Kurnool,73,Flu
2024-12-01,Nellore,92,Malaria
2024-12-01,Nellore,154,Flu
2024-12-01,Nellore,133,Malaria
2024-12-01,Rajahmundry,109,Malaria
2024-12-01,Rajahmundry,119,Flu
2024-12-01,Rajahmundry,61,Typhoid
2024-12-01,Rajahmundry,30,Malaria
2024-12-01,Rajahmundry,163,Flu
2024-12-01,Rajahmundry,161,Flu
2025-01-01,Hyderabad,215,Chikungunya
2025-01-01,Hyderabad,72,Chikungunya
2025-01-01,Hyderabad,161,Flu
2025-01-01,Hyderabad,102,Malaria
2025-01-01,Hyderabad,191,Typhoid
2025-01-01,Vijayawada,181,Flu
2025-01-01,Vijayawada,132,Flu
2025-01-01,Vijayawada,99,Flu
2025-01-01,Vijayawada,177,Chikungunya
2025-01-01,Visakhapatnam,158,Flu
2025-01-01,Visakhapatnam,78,Flu
2025-01-01,Visakhapatnam,40,Flu
2025-01-01,Tirupati,102,Flu
2025-01-01,Tirupati,210,Dengue
2025-01-01,Tirupati,188,Flu
2025-01-01,Tirupati,53,Malaria
2025-01-01,Tirupati,49,Flu
2025-01-01,Guntur,196,Malaria
2025-01-01,Guntur,51,Flu
2025-01-01,Guntur,150,Flu
2025-01-01,Kurnool,83,Malaria
2025-01-01,Kurnool,217,Dengue
2025-01-01,Kurnool,73,Flu
2025-01-01,Nellore,188,Typhoid
2025-01-01,Nellore,131,Dengue
2025-01-01,Nellore,135,Flu
2025-01-01,Rajahmundry,5,Flu
2025-01-01,Rajahmundry,5,Flu
2025-01-01,Rajahmundry,106,Malaria
2025-02-01,Hyderabad,134,Malaria
2025-02-01,Hyderabad,52,Flu
2025-02-01,Hyderabad,54,Malaria
2025-02-01,Vijayawada,153,Flu
2025-02-01,Vijayawada,153,Typhoid
2025-02-01,Vijayawada,111,Flu
2025-02-01,Vijayawada,166,Flu
2025-02-01,Vijayawada,49,Dengue
2025-02-01,Visakhapatnam,98,Dengue
