date,location,sales_volume,medicine
2023-11-01,Vijayawada,190,Chloroquine
2023-11-01,Vijayawada,409,Chloroquine
2023-11-01,Visakhapatnam,131,Vitamin C
2023-11-01,Visakhapatnam,20,Paracetamol
2023-11-01,Visakhapatnam,20,Paracetamol
2023-11-01,Visakhapatnam,58,Antibiotics
2023-11-01,Visakhapatnam,297,Chloroquine
2023-11-01,Tirupati,123,Antibiotics
2023-11-01,Tirupati,255,Paracetamol
2023-11-01,Tirupati,397,Chloroquine
2023-11-01,Tirupati,67,Paracetamol
2023-11-01,Tirupati,257,Antibiotics
2023-11-01,Tirupati,264,Chloroquine
2023-11-01,Tirupati,96,Chloroquine
2023-11-01,Guntur,362,Paracetamol
2023-11-01,Guntur,165,Chloroquine
2023-11-01,Guntur,153,Vitamin C
2023-11-01,Kurnool,453,Vitamin C
2023-11-01,Kurnool,262,Paracetamol
2023-11-01,Kurnool,311,Vitamin C
2023-11-01,Kurnool,362,Antibiotics
2023-11-01,Kurnool,121,Paracetamol
2023-11-01,Kurnool,349,Antibiotics
2023-11-01,Nellore,139,Chloroquine
2023-11-01,Nellore,134,Chloroquine
2023-11-01,Nellore,167,Paracetamol
2023-11-01,Nellore,125,Paracetamol
2023-11-01,Nellore,298,ORS
2023-11-01,Nellore,232,ORS
2023-11-01,Rajahmundry,141,Antibiotics
2023-11-01,Rajahmundry,280,Paracetamol
2023-11-01,Rajahmundry,166,Antibiotics
2023-11-01,Rajahmundry,160,Paracetamol
2023-11-01,Rajahmundry,205,Vitamin C
2023-12-01,Hyderabad,315,Vitamin C
2023-12-01,Hyderabad,306,Paracetamol
2023-12-01,Hyderabad,156,Antibiotics
2023-12-01,Hyderabad,361,Paracetamol
2023-12-01,Vijayawada,173,ORS
2023-12-01,Vijayawada,121,ORS
2023-12-01,Vijayawada,23,Chloroquine
2023-12-01,Vijayawada,317,Antibiotics
2023-12-01,Vijayawada,261,Paracetamol
2023-12-01,Vijayawada,225,Chloroquine
2023-12-01,Visakhapatnam,325,ORS
2023-12-01,Visakhapatnam,142,ORS
2023-12-01,Visakhapatnam,35,Chloroquine
2023-12-01,Visakhapatnam,208,Chloroquine
2023-12-01,Tirupati,236,Chloroquine
2023-12-01,Tirupati,228,Paracetamol
2023-12-01,Tirupati,376,Antibiotics
2023-12-01,Tirupati,20,Paracetamol
2023-12-01,Tirupati,334,Chloroquine
2023-12-01,Guntur,294,Chloroquine
2023-12-01,Guntur,254,Chloroquine
2023-12-01,Guntur,20,Vitamin C
2023-12-01,Guntur,354,ORS
2023-12-01,Guntur,136,Paracetamol
2023-12-01,Kurnool,199,Paracetamol
2023-12-01,Kurnool,239,Vitamin C
2023-12-01,Kurnool,248,ORS
2023-12-01,Kurnool,276,ORS
2023-12-01,Nellore,307,Antibiotics
2023-12-01,Nellore,297,Chloroquine
2023-12-01,Nellore,230,Antibiotics
2023-12-01,Nellore,309,Vitamin C
2023-12-01,Nellore,129,Paracetamol
2023-12-01,Nellore,109,Chloroquine
2023-12-01,Rajahmundry,307,Antibiotics
2023-12-01,Rajahmundry,300,ORS
2023-12-01,Rajahmundry,286,ORS
2023-12-01,Rajahmundry,198,Paracetamol
2024-01-01,Hyderabad,309,Chloroquine
2024-01-01,Hyderabad,60,Antibiotics
2024-01-01,Hyderabad,329,Antibiotics
2024-01-01,Hyderabad,228,Paracetamol
2024-01-01,Vijayawada,462,Vitamin C
2024-01-01,Vijayawada,20,ORS
2024-01-01,Vijayawada,471,Vitamin C
2024-01-01,Vijayawada,216,Paracetamol
2024-01-01,Vijayawada,154,Chloroquine
2024-01-01,Vijayawada,223,ORS
2024-01-01,Visakhapatnam,116,ORS
2024-01-01,Visakhapatnam,251,Vitamin C
2024-01-01,Visakhapatnam,171,Vitamin C
2024-01-01,Visakhapatnam,115,ORS
2024-01-01,Visakhapatnam,318,Paracetamol
2024-01-01,Tirupati,151,Paracetamol
2024-01-01,Tirupati,107,Chloroquine
2024-01-01,Tirupati,95,Paracetamol
2024-01-01,Tirupati,199,Paracetamol
2024-01-01,Tirupati,417,Vitamin C
2024-01-01,Tirupati,158,Paracetamol
2024-01-01,Guntur,172,Vitamin C
2024-01-01,Guntur,283,Vitamin C
2024-01-01,Guntur,215,Paracetamol
2024-01-01,Guntur,467,Chloroquine
2024-01-01,Guntur,180,Antibiotics
2024-01-01,Kurnool,240,Antibiotics
2024-01-01,Kurnool,313,ORS
2024-01-01,Kurnool,370,Vitamin C
2024-01-01,Kurnool,287,Vitamin C
2024-01-01,Kurnool,180,Antibiotics
2024-01-01,Kurnool,442,ORS
2024-01-01,Kurnool,188,Antibiotics
2024-01-01,Nellore,146,Antibiotics
2024-01-01,Nellore,182,Vitamin C
2024-01-01,Nellore,20,Antibiotics
2024-01-01,Nellore,298,Chloroquine
2024-01-01,Nellore,20,Chloroquine
2024-01-01,Nellore,199,Antibiotics
2024-01-01,Nellore,175,Antibiotics
2024-01-01,Rajahmundry,528,Paracetamol
2024-01-01,Rajahmundry,40,Vitamin C
2024-01-01,Rajahmundry,151,Vitamin C
2024-02-01,Hyderabad,183,ORS
2024-02-01,Hyderabad,176,Antibiotics
2024-02-01,Hyderabad,134,ORS
2024-02-01,Hyderabad,250,Paracetamol
2024-02-01,Hyderabad,108,Vitamin C
2024-02-01,Vijayawada,242,Antibiotics
2024-02-01,Vijayawada,20,Vitamin C
2024-02-01,Vijayawada,256,Paracetamol
2024-02-01,Vijayawada,187,Vitamin C
2024-02-01,Visakhapatnam,381,Vitamin C
2024-02-01,Visakhapatnam,470,Paracetamol
2024-02-01,Visakhapatnam,160,Antibiotics
2024-02-01,Tirupati,426,Vitamin C
2024-02-01,Tirupati,222,Vitamin C
2024-02-01,Tirupati,84,Chloroquine
2024-02-01,Tirupati,469,Paracetamol
2024-02-01,Tirupati,262,Antibiotics
2024-02-01,Guntur,260,Paracetamol
2024-02-01,Guntur,342,Paracetamol
2024-02-01,Guntur,232,Antibiotics
2024-02-01,Guntur,251,Vitamin C
2024-02-01,Guntur,100,Vitamin C
2024-02-01,Kurnool,167,Antibiotics
2024-02-01,Kurnool,334,Vitamin C
2024-02-01,Kurnool,185,Chloroquine
2024-02-01,Kurnool,308,Chloroquine
2024-02-01,Nellore,246,Chloroquine
2024-02-01,Nellore,94,ORS
2024-02-01,Nellore,101,Vitamin C
2024-02-01,Nellore,181,ORS
2024-02-01,Nellore,197,Vitamin C
2024-02-01,Rajahmundry,240,ORS
2024-02-01,Rajahmundry,113,Antibiotics
2024-02-01,Rajahmundry,186,Paracetamol
2024-02-01,Rajahmundry,386,Vitamin C
2024-02-01,Rajahmundry,217,Chloroquine
2024-02-01,Rajahmundry,175,Paracetamol
2024-03-01,Hyderabad,202,Vitamin C
2024-03-01,Hyderabad,365,Vitamin C
2024-03-01,Hyderabad,235,Antibiotics
2024-03-01,Hyderabad,271,ORS
2024-03-01,Vijayawada,109,Antibiotics
2024-03-01,Vijayawada,323,Chloroquine
2024-03-01,Vijayawada,478,Chloroquine
2024-03-01,Vijayawada,105,Paracetamol
2024-03-01,Vijayawada,58,Chloroquine
2024-03-01,Visakhapatnam,221,Chloroquine
2024-03-01,Visakhapatnam,305,Chloroquine
2024-03-01,Visakhapatnam,189,Antibiotics
2024-03-01,Tirupati,73,Paracetamol
2024-03-01,Tirupati,186,ORS
2024-03-01,Tirupati,271,ORS
2024-03-01,Tirupati,151,Paracetamol
2024-03-01,Guntur,272,Chloroquine
2024-03-01,Guntur,339,Paracetamol
2024-03-01,Guntur,228,Paracetamol
2024-03-01,Guntur,196,Paracetamol
2024-03-01,Kurnool,299,Vitamin C
2024-03-01,Kurnool,97,Vitamin C
2024-03-01,Kurnool,85,Antibiotics
2024-03-01,Nellore,168,ORS
2024-03-01,Nellore,140,Antibiotics
2024-03-01,Nellore,103,Antibiotics
2024-03-01,Nellore,419,Chloroquine
2024-03-01,Rajahmundry,460,Paracetamol
2024-03-01,Rajahmundry,157,Vitamin C
2024-03-01,Rajahmundry,211,Paracetamol
2024-03-01,Rajahmundry,177,Paracetamol
2024-03-01,Rajahmundry,332,Vitamin C
2024-03-01,Rajahmundry,356,Vitamin C
2024-03-01,Rajahmundry,20,Vitamin C
2024-04-01,Hyderabad,257,Paracetamol
2024-04-01,Hyderabad,43,Paracetamol
2024-04-01,Hyderabad,410,ORS
2024-04-01,Hyderabad,252,Paracetamol
2024-04-01,Hyderabad,101,Antibiotics
2024-04-01,Hyderabad,171,Paracetamol
2024-04-01,Hyderabad,165,Paracetamol
2024-04-01,Vijayawada,263,Paracetamol
2024-04-01,Vijayawada,325,Antibiotics
2024-04-01,Vijayawada,62,Vitamin C
2024-04-01,Vijayawada,420,Chloroquine
2024-04-01,Vijayawada,392,Chloroquine
2024-04-01,Vijayawada,94,Chloroquine
2024-04-01,Vijayawada,208,Antibiotics
2024-04-01,Visakhapatnam,405,Antibiotics
2024-04-01,Visakhapatnam,347,Vitamin C
2024-04-01,Visakhapatnam,159,Vitamin C
2024-04-01,Visakhapatnam,297,Vitamin C
2024-04-01,Tirupati,559,Vitamin C
2024-04-01,Tirupati,212,Paracetamol
2024-04-01,Tirupati,124,Antibiotics
2024-04-01,Tirupati,220,Paracetamol
2024-04-01,Tirupati,229,Vitamin C
2024-04-01,Tirupati,137,ORS
2024-04-01,Guntur,252,Vitamin C
2024-04-01,Guntur,49,Paracetamol
2024-04-01,Guntur,120,Vitamin C
2024-04-01,Guntur,290,Antibiotics
2024-04-01,Guntur,20,Antibiotics
2024-04-01,Kurnool,308,Antibiotics
2024-04-01,Kurnool,20,Chloroquine
2024-04-01,Kurnool,20,Paracetamol
2024-04-01,Kurnool,140,Paracetamol
2024-04-01,Kurnool,234,Paracetamol
2024-04-01,Nellore,359,Vitamin C
2024-04-01,Nellore,206,Vitamin C
2024-04-01,Nellore,170,ORS
2024-04-01,Nellore,269,Chloroquine
2024-04-01,Nellore,95,Chloroquine
2024-04-01,Nellore,216,Antibiotics
2024-04-01,Nellore,56,Paracetamol
2024-04-01,Rajahmundry,209,Chloroquine
2024-04-01,Rajahmundry,184,Antibiotics
2024-04-01,Rajahmundry,103,Paracetamol
2024-05-01,Hyderabad,219,Vitamin C
2024-05-01,Hyderabad,219,Paracetamol
2024-05-01,Hyderabad,341,ORS
2024-05-01,Vijayawada,20,Vitamin C
2024-05-01,Vijayawada,190,Vitamin C
2024-05-01,Vijayawada,108,ORS
2024-05-01,Visakhapatnam,304,ORS
2024-05-01,Visakhapatnam,290,Vitamin C
2024-05-01,Visakhapatnam,260,Chloroquine
2024-05-01,Visakhapatnam,115,Vitamin C
2024-05-01,Visakhapatnam,306,ORS
2024-05-01,Tirupati,20,Paracetamol
2024-05-01,Tirupati,20,Chloroquine
2024-05-01,Tirupati,46,ORS
2024-05-01,Tirupati,195,Paracetamol
2024-05-01,Guntur,281,ORS
2024-05-01,Guntur,20,Chloroquine
2024-05-01,Guntur,358,ORS
2024-05-01,Kurnool,215,ORS
2024-05-01,Kurnool,20,Antibiotics
2024-05-01,Kurnool,212,Antibiotics
2024-05-01,Kurnool,331,Paracetamol
2024-05-01,Nellore,271,ORS
2024-05-01,Nellore,331,Antibiotics
2024-05-01,Nellore,36,Vitamin C
2024-05-01,Nellore,150,Vitamin C
2024-05-01,Nellore,89,Vitamin C
2024-05-01,Nellore,406,ORS
2024-05-01,Rajahmundry,276,Vitamin C
2024-05-01,Rajahmundry,541,ORS
2024-05-01,Rajahmundry,143,Antibiotics
2024-05-01,Rajahmundry,113,Antibiotics
2024-05-01,Rajahmundry,182,Antibiotics
2024-06-01,Hyderabad,445,Paracetamol
2024-06-01,Hyderabad,236,Paracetamol
2024-06-01,Hyderabad,294,Paracetamol
2024-06-01,Hyderabad,291,Vitamin C
2024-06-01,Vijayawada,284,ORS
2024-06-01,Vijayawada,201,Paracetamol
2024-06-01,Vijayawada,263,Chloroquine
2024-06-01,Vijayawada,258,Vitamin C
2024-06-01,Visakhapatnam,279,Vitamin C
2024-06-01,Visakhapatnam,393,Chloroquine
2024-06-01,Visakhapatnam,491,Chloroquine
2024-06-01,Tirupati,179,Vitamin C
2024-06-01,Tirupati,232,Antibiotics
2024-06-01,Tirupati,180,Vitamin C
2024-06-01,Tirupati,302,ORS
2024-06-01,Guntur,215,Chloroquine
2024-06-01,Guntur,308,Antibiotics
2024-06-01,Guntur,412,Chloroquine
2024-06-01,Kurnool,20,Vitamin C
2024-06-01,Kurnool,339,ORS
2024-06-01,Kurnool,224,Vitamin C
2024-06-01,Nellore,335,Antibiotics
2024-06-01,Nellore,172,ORS
2024-06-01,Nellore,423,ORS
2024-06-01,Rajahmundry,389,Antibiotics
2024-06-01,Rajahmundry,348,Chloroquine
2024-06-01,Rajahmundry,375,ORS
2024-06-01,Rajahmundry,190,Chloroquine
2024-07-01,Hyderabad,205,ORS
2024-07-01,Hyderabad,370,Chloroquine
2024-07-01,Hyderabad,187,Chloroquine
2024-07-01,Hyderabad,453,ORS
2024-07-01,Hyderabad,241,Antibiotics
2024-07-01,Hyderabad,340,Paracetamol
2024-07-01,Vijayawada,531,ORS
2024-07-01,Vijayawada,195,Paracetamol
2024-07-01,Vijayawada,288,Chloroquine
2024-07-01,Visakhapatnam,406,Paracetamol
2024-07-01,Visakhapatnam,394,Vitamin C
2024-07-01,Visakhapatnam,240,Chloroquine
2024-07-01,Visakhapatnam,217,Vitamin C
2024-07-01,Visakhapatnam,252,ORS
2024-07-01,Visakhapatnam,453,Paracetamol
2024-07-01,Visakhapatnam,246,Vitamin C
2024-07-01,Tirupati,289,Antibiotics
2024-07-01,Tirupati,228,Paracetamol
2024-07-01,Tirupati,364,Chloroquine
2024-07-01,Guntur,298,ORS
2024-07-01,Guntur,159,Vitamin C
2024-07-01,Guntur,163,Paracetamol
2024-07-01,Guntur,40,ORS
2024-07-01,Guntur,180,Antibiotics
2024-07-01,Kurnool,375,Paracetamol
2024-07-01,Kurnool,438,Paracetamol
2024-07-01,Kurnool,362,Antibiotics
2024-07-01,Nellore,346,Chloroquine
2024-07-01,Nellore,264,Chloroquine
2024-07-01,Nellore,372,Paracetamol
2024-07-01,Nellore,314,ORS
2024-07-01,Nellore,496,Antibiotics
2024-07-01,Nellore,268,Antibiotics
2024-07-01,Nellore,441,Paracetamol
2024-07-01,Rajahmundry,384,Paracetamol
2024-07-01,Rajahmundry,368,Chloroquine
2024-07-01,Rajahmundry,38,Vitamin C
2024-08-01,Hyderabad,391,Vitamin C
2024-08-01,Hyderabad,264,Chloroquine
2024-08-01,Hyderabad,226,Antibiotics
2024-08-01,Hyderabad,102,Paracetamol
2024-08-01,Vijayawada,279,Paracetamol
2024-08-01,Vijayawada,284,Chloroquine
2024-08-01,Vijayawada,123,Chloroquine
2024-08-01,Visakhapatnam,103,Vitamin C
2024-08-01,Visakhapatnam,338,Antibiotics
2024-08-01,Visakhapatnam,384,Paracetamol
2024-08-01,Visakhapatnam,302,ORS
2024-08-01,Tirupati,418,Chloroquine
2024-08-01,Tirupati,269,Paracetamol
2024-08-01,Tirupati,273,ORS
2024-08-01,Guntur,169,ORS
2024-08-01,Guntur,92,Paracetamol
2024-08-01,Guntur,502,Antibiotics
2024-08-01,Guntur,415,Antibiotics
2024-08-01,Guntur,112,Antibiotics
2024-08-01,Guntur,298,ORS
2024-08-01,Guntur,267,Chloroquine
2024-08-01,Kurnool,247,ORS
2024-08-01,Kurnool,230,Antibiotics
2024-08-01,Kurnool,325,Paracetamol
2024-08-01,Kurnool,378,ORS
2024-08-01,Kurnool,328,Chloroquine
2024-08-01,Nellore,265,Antibiotics
2024-08-01,Nellore,261,Antibiotics
2024-08-01,Nellore,392,Chloroquine
2024-08-01,Nellore,335,ORS
2024-08-01,Rajahmundry,288,Paracetamol
2024-08-01,Rajahmundry,275,Paracetamol
2024-08-01,Rajahmundry,321,Vitamin C
2024-08-01,Rajahmundry,223,Paracetamol
2024-08-01,Rajahmundry,378,ORS
2024-08-01,Rajahmundry,150,Chloroquine
2024-09-01,Hyderabad,230,ORS
2024-09-01,Hyderabad,353,Antibiotics
2024-09-01,Hyderabad,144,Chloroquine
2024-09-01,Vijayawada,91,Antibiotics
2024-09-01,Vijayawada,287,Chloroquine
2024-09-01,Vijayawada,76,ORS
2024-09-01,Vijayawada,124,Chloroquine
2024-09-01,Vijayawada,370,ORS
2024-09-01,Visakhapatnam,255,Antibiotics
2024-09-01,Visakhapatnam,434,Paracetamol
2024-09-01,Visakhapatnam,135,Antibiotics
2024-09-01,Visakhapatnam,268,Antibiotics
2024-09-01,Visakhapatnam,327,Vitamin C
2024-09-01,Visakhapatnam,139,Chloroquine
2024-09-01,Visakhapatnam,403,Chloroquine
2024-09-01,Tirupati,341,Paracetamol
2024-09-01,Tirupati,86,Chloroquine
2024-09-01,Tirupati,275,Antibiotics
2024-09-01,Tirupati,326,Chloroquine
2024-09-01,Tirupati,209,Antibiotics
2024-09-01,Guntur,102,Paracetamol
2024-09-01,Guntur,313,Vitamin C
2024-09-01,Guntur,545,Antibiotics
2024-09-01,Guntur,233,Antibiotics
2024-09-01,Guntur,468,Antibiotics
2024-09-01,Guntur,189,ORS
2024-09-01,Kurnool,305,Chloroquine
2024-09-01,Kurnool,372,Chloroquine
2024-09-01,Kurnool,278,ORS
2024-09-01,Kurnool,244,Paracetamol
2024-09-01,Kurnool,367,Vitamin C
2024-09-01,Kurnool,506,Antibiotics
2024-09-01,Nellore,316,Vitamin C
2024-09-01,Nellore,218,Antibiotics
2024-09-01,Nellore,257,Vitamin C
2024-09-01,Nellore,582,ORS
2024-09-01,Nellore,296,Vitamin C
2024-09-01,Nellore,208,ORS
2024-09-01,Rajahmundry,142,Antibiotics
2024-09-01,Rajahmundry,60,Paracetamol
2024-09-01,Rajahmundry,323,Chloroquine
2024-09-01,Rajahmundry,358,Vitamin C
2024-09-01,Rajahmundry,232,Paracetamol
2024-09-01,Rajahmundry,278,Chloroquine
2024-10-01,Hyderabad,139,Paracetamol
2024-10-01,Hyderabad,295,Paracetamol
2024-10-01,Hyderabad,337,Antibiotics
2024-10-01,Hyderabad,215,Paracetamol
2024-10-01,Hyderabad,482,Vitamin C
2024-10-01,Vijayawada,179,Vitamin C
2024-10-01,Vijayawada,314,Vitamin C
2024-10-01,Vijayawada,381,Antibiotics
2024-10-01,Vijayawada,270,ORS
2024-10-01,Vijayawada,257,Chloroquine
2024-10-01,Visakhapatnam,108,Chloroquine
2024-10-01,Visakhapatnam,442,ORS
2024-10-01,Visakhapatnam,259,ORS
2024-10-01,Visakhapatnam,344,Chloroquine
2024-10-01,Tirupati,360,Paracetamol
2024-10-01,Tirupati,204,ORS
2024-10-01,Tirupati,256,Antibiotics
2024-10-01,Tirupati,440,Antibiotics
2024-10-01,Tirupati,145,Vitamin C
2024-10-01,Guntur,535,Paracetamol
2024-10-01,Guntur,190,Chloroquine
2024-10-01,Guntur,138,Paracetamol
2024-10-01,Guntur,295,ORS
2024-10-01,Kurnool,545,ORS
2024-10-01,Kurnool,50,Vitamin C
2024-10-01,Kurnool,263,ORS
2024-10-01,Kurnool,337,Chloroquine
2024-10-01,Kurnool,284,ORS
2024-10-01,Kurnool,325,ORS
2024-10-01,Nellore,193,Chloroquine
2024-10-01,Nellore,208,Paracetamol
2024-10-01,Nellore,262,Antibiotics
2024-10-01,Nellore,144,ORS
2024-10-01,Nellore,274,ORS
2024-10-01,Nellore,233,Paracetamol
2024-10-01,Nellore,223,Paracetamol
2024-10-01,Rajahmundry,318,Vitamin C
2024-10-01,Rajahmundry,61,Antibiotics
2024-10-01,Rajahmundry,252,Chloroquine
2024-11-01,Hyderabad,478,Vitamin C
2024-11-01,Hyderabad,69,Paracetamol
2024-11-01,Hyderabad,354,Vitamin C
2024-11-01,Hyderabad,206,Chloroquine
2024-11-01,Hyderabad,127,Antibiotics
2024-11-01,Hyderabad,41,Chloroquine
2024-11-01,Hyderabad,216,Paracetamol
2024-11-01,Vijayawada,374,Chloroquine
2024-11-01,Vijayawada,153,ORS
2024-11-01,Vijayawada,190,Chloroquine
2024-11-01,Vijayawada,321,ORS
2024-11-01,Vijayawada,240,Vitamin C
2024-11-01,Vijayawada,20,ORS
2024-11-01,Visakhapatnam,211,Vitamin C
2024-11-01,Visakhapatnam,381,Chloroquine
2024-11-01,Visakhapatnam,195,Paracetamol
2024-11-01,Visakhapatnam,20,Vitamin C
2024-11-01,Visakhapatnam,246,Vitamin C
2024-11-01,Visakhapatnam,176,ORS
2024-11-01,Visakhapatnam,20,Vitamin C
2024-11-01,Tirupati,20,Vitamin C
2024-11-01,Tirupati,317,Paracetamol
2024-11-01,Tirupati,112,Antibiotics
2024-11-01,Tirupati,91,Antibiotics
2024-11-01,Tirupati,195,ORS
2024-11-01,Tirupati,122,Paracetamol
2024-11-01,Guntur,212,Paracetamol
2024-11-01,Guntur,175,Paracetamol
2024-11-01,Guntur,56,Paracetamol
2024-11-01,Guntur,138,Chloroquine
2024-11-01,Guntur,253,Paracetamol
2024-11-01,Kurnool,205,ORS
2024-11-01,Kurnool,190,ORS
2024-11-01,Kurnool,432,Chloroquine
2024-11-01,Kurnool,287,ORS
2024-11-01,Nellore,302,Chloroquine
2024-11-01,Nellore,180,Chloroquine
2024-11-01,Nellore,226,Paracetamol
2024-11-01,Rajahmundry,148,Antibiotics
2024-11-01,Rajahmundry,293,Paracetamol
2024-11-01,Rajahmundry,186,ORS
2024-12-01,Hyderabad,286,Vitamin C
2024-12-01,Hyderabad,219,Antibiotics
2024-12-01,Hyderabad,257,Paracetamol
2024-12-01,Hyderabad,552,Chloroquine
2024-12-01,Hyderabad,120,Antibiotics
2024-12-01,Hyderabad,118,Chloroquine
2024-12-01,Hyderabad,343,Paracetamol
2024-12-01,Vijayawada,128,Antibiotics
2024-12-01,Vijayawada,225,Paracetamol
2024-12-01,Vijayawada,129,Paracetamol
2024-12-01,Vijayawada,258,Chloroquine
2024-12-01,Vijayawada,260,Chloroquine
2024-12-01,Vijayawada,222,Paracetamol
2024-12-01,Vijayawada,285,Chloroquine
2024-12-01,Visakhapatnam,37,Vitamin C
2024-12-01,Visakhapatnam,115,Antibiotics
2024-12-01,Visakhapatnam,239,Vitamin C
2024-12-01,Tirupati,119,Vitamin C
2024-12-01,Tirupati,50,Vitamin C
2024-12-01,Tirupati,223,Paracetamol
2024-12-01,Tirupati,343,Paracetamol
2024-12-01,Tirupati,413,Paracetamol
2024-12-01,Tirupati,134,ORS
2024-12-01,Tirupati,347,Paracetamol
2024-12-01,Guntur,276,Chloroquine
2024-12-01,Guntur,346,ORS
2024-12-01,Guntur,157,Antibiotics
2024-12-01,Kurnool,20,Chloroquine
2024-12-01,Kurnool,268,Paracetamol
2024-12-01,Kurnool,78,Antibiotics
2024-12-01,Nellore,173,Vitamin C
2024-12-01,Nellore,163,Antibiotics
2024-12-01,Nellore,219,Vitamin C
2024-12-01,Rajahmundry,276,Paracetamol
2024-12-01,Rajahmundry,344,Paracetamol
2024-12-01,Rajahmundry,155,Antibiotics
2024-12-01,Rajahmundry,247,Chloroquine
2024-12-01,Rajahmundry,201,ORS
2024-12-01,Rajahmundry,372,Vitamin C
2025-01-01,Hyderabad,237,Vitamin C
2025-01-01,Hyderabad,190,ORS
2025-01-01,Hyderabad,215,Paracetamol
2025-01-01,Vijayawada,180,ORS
2025-01-01,Vijayawada,105,Antibiotics
2025-01-01,Vijayawada,154,Vitamin C
2025-01-01,Vijayawada,293,ORS
2025-01-01,Vijayawada,70,ORS
2025-01-01,Vijayawada,221,Paracetamol
2025-01-01,Vijayawada,381,Paracetamol
2025-01-01,Visakhapatnam,157,Chloroquine
2025-01-01,Visakhapatnam,299,Antibiotics
2025-01-01,Visakhapatnam,129,ORS
2025-01-01,Tirupati,73,ORS
2025-01-01,Tirupati,68,Vitamin C
2025-01-01,Tirupati,357,Chloroquine
2025-01-01,Tirupati,123,Paracetamol
2025-01-01,Guntur,289,Antibiotics
2025-01-01,Guntur,80,Chloroquine
2025-01-01,Guntur,418,Vitamin C
2025-01-01,Kurnool,464,Antibiotics
2025-01-01,Kurnool,57,Vitamin C
2025-01-01,Kurnool,129,Paracetamol
2025-01-01,Kurnool,292,Antibiotics
2025-01-01,Kurnool,261,Chloroquine
2025-01-01,Kurnool,293,Antibiotics
2025-01-01,Kurnool,191,Vitamin C
2025-01-01,Nellore,438,Chloroquine
2025-01-01,Nellore,214,Antibiotics
2025-01-01,Nellore,113,Paracetamol
2025-01-01,Rajahmundry,229,Paracetamol
2025-01-01,Rajahmundry,55,Antibiotics
2025-01-01,Rajahmundry,450,Paracetamol
2025-01-01,Rajahmundry,180,Vitamin C
2025-01-01,Rajahmundry,319,Vitamin C
2025-01-01,Rajahmundry,203,Paracetamol
2025-02-01,Hyderabad,126,Antibiotics
2025-02-01,Hyderabad,20,Chloroquine
2025-02-01,Hyderabad,271,Chloroquine
2025-02-01,Hyderabad,355,Chloroquine
2025-02-01,Hyderabad,150,Vitamin C
2025-02-01,Hyderabad,74,Vitamin C
2025-02-01,Hyderabad,296,Antibiotics
2025-02-01,Vijayawada,20,Antibiotics
2025-02-01,Vijayawada,346,Antibiotics
2025-02-01,Vijayawada,151,Paracetamol
2025-02-01,Vijayawada,127,Vitamin C
2025-02-01,Vijayawada,229,Chloroquine
2025-02-01,Visakhapatnam,75,ORS
2025-02-01,Visakhapatnam,115,Chloroquine
2025-02-01,Visakhapatnam,302,Paracetamol
2025-02-01,Visakhapatnam,20,Antibiotics
2025-02-01,Visakhapatnam,397,Antibiotics
2025-02-01,Visakhapatnam,265,Vitamin C
2025-02-01,Tirupati,104,Paracetamol
2025-02-01,Tirupati,77,Chloroquine
2025-02-01,Tirupati,318,ORS
2025-02-01,Guntur,332,Paracetamol
2025-02-01,Guntur,426,Vitamin C
2025-02-01,Guntur,118,ORS
2025-02-01,Guntur,235,ORS
2025-02-01,Guntur,251,Antibiotics
2025-02-01,Guntur,343,Vitamin C
2025-02-01,Guntur,395,Paracetamol
2025-02-01,Kurnool,113,Chloroquine
2025-02-01,Kurnool,186,ORS
2025-02-01,Kurnool,126,ORS
2025-02-01,Nellore,193,Chloroquine
2025-02-01,Nellore,283,Chloroquine
2025-02-01,Nellore,20,Antibiotics
2025-02-01,Nellore,333,Chloroquine
2025-02-01,Rajahmundry,123,Paracetamol
2025-02-01,Rajahmundry,163,Antibiotics
2025-02-01,Rajahmundry,409,Vitamin C
2025-02-01,Rajahmundry,299,Paracetamol
2025-03-01,Hyderabad,240,Vitamin C
2025-03-01,Hyderabad,58,Antibiotics
2025-03-01,Hyderabad,74,Vitamin C
2025-03-01,Hyderabad,312,ORS
2025-03-01,Hyderabad,129,Antibiotics
2025-03-01,Hyderabad,140,ORS
2025-03-01,Vijayawada,315,Antibiotics
2025-03-01,Vijayawada,74,Paracetamol
2025-03-01,Vijayawada,232,Antibiotics
2025-03-01,Vijayawada,205,Antibiotics
2025-03-01,Vijayawada,199,ORS
2025-03-01,Vijayawada,137,Paracetamol
2025-03-01,Visakhapatnam,130,Vitamin C
2025-03-01,Visakhapatnam,70,Paracetamol
2025-03-01,Visakhapatnam,257,Chloroquine
2025-03-01,Visakhapatnam,119,Vitamin C
2025-03-01,Visakhapatnam,316,ORS
2025-03-01,Visakhapatnam,173,Chloroquine
2025-03-01,Tirupati,72,ORS
2025-03-01,Tirupati,171,Paracetamol
2025-03-01,Tirupati,150,Paracetamol
2025-03-01,Guntur,321,ORS
2025-03-01,Guntur,155,Chloroquine
2025-03-01,Guntur,166,Antibiotics
2025-03-01,Guntur,369,Paracetamol
2025-03-01,Guntur,260,Paracetamol
2025-03-01,Guntur,399,Antibiotics
2025-03-01,Kurnool,351,Chloroquine
2025-03-01,Kurnool,93,Chloroquine
2025-03-01,Kurnool,318,ORS
2025-03-01,Nellore,383,Vitamin C
